Country Name,Country Code,Indicator Name,Year,Value
IDA & IBRD total,IBT,"Population, female (% of total population)",2012,49.57860033
IDA & IBRD total,IBT,"Population, female (% of total population)",2013,49.57955921
IDA & IBRD total,IBT,"Population, female (% of total population)",2014,49.5823367
IDA & IBRD total,IBT,"Population, female (% of total population)",2015,49.58680736
IDA & IBRD total,IBT,"Population, female (% of total population)",2016,49.59366149
IDA & IBRD total,IBT,"Population, female (% of total population)",2017,49.60130438
IDA & IBRD total,IBT,"Population, female (% of total population)",2018,49.60800135
IDA & IBRD total,IBT,"Population, female (% of total population)",2019,49.61451614
IDA & IBRD total,IBT,"Population, female (% of total population)",2020,49.62467568
IDA & IBRD total,IBT,"Population, female (% of total population)",2021,49.63866948
IDA & IBRD total,IBT,"Population, female (% of total population)",2022,49.6534113
IDA & IBRD total,IBT,"Population, female (% of total population)",2023,49.67085683
IDA total,IDA,"Population, female (% of total population)",1960,49.50161935
IDA total,IDA,"Population, female (% of total population)",1961,49.51639892
IDA total,IDA,"Population, female (% of total population)",1962,49.52835152
IDA total,IDA,"Population, female (% of total population)",1963,49.53800312
IDA total,IDA,"Population, female (% of total population)",1964,49.54779385
IDA total,IDA,"Population, female (% of total population)",1965,49.55717668
IDA total,IDA,"Population, female (% of total population)",1966,49.56617804
IDA total,IDA,"Population, female (% of total population)",1967,49.57573495
IDA total,IDA,"Population, female (% of total population)",1968,49.58492575
IDA total,IDA,"Population, female (% of total population)",1969,49.59281434
IDA total,IDA,"Population, female (% of total population)",1970,49.59822914
IDA total,IDA,"Population, female (% of total population)",1971,49.63535513
IDA total,IDA,"Population, female (% of total population)",1972,49.67337616
IDA total,IDA,"Population, female (% of total population)",1973,49.67926763
IDA total,IDA,"Population, female (% of total population)",1974,49.68556058
IDA total,IDA,"Population, female (% of total population)",1975,49.69889672
IDA total,IDA,"Population, female (% of total population)",1976,49.71580994
IDA total,IDA,"Population, female (% of total population)",1977,49.7318999
IDA total,IDA,"Population, female (% of total population)",1978,49.75197223
IDA total,IDA,"Population, female (% of total population)",1979,49.77198201
IDA total,IDA,"Population, female (% of total population)",1980,49.77704327
IDA total,IDA,"Population, female (% of total population)",1981,49.77866975
IDA total,IDA,"Population, female (% of total population)",1982,49.78681656
IDA total,IDA,"Population, female (% of total population)",1983,49.7910465
IDA total,IDA,"Population, female (% of total population)",1984,49.8005167
IDA total,IDA,"Population, female (% of total population)",1985,49.81034588
IDA total,IDA,"Population, female (% of total population)",1986,49.81420136
IDA total,IDA,"Population, female (% of total population)",1987,49.81705287
IDA total,IDA,"Population, female (% of total population)",1988,49.81992289
IDA total,IDA,"Population, female (% of total population)",1989,49.82203995
IDA total,IDA,"Population, female (% of total population)",1990,49.81867846
IDA total,IDA,"Population, female (% of total population)",1991,49.81352599
IDA total,IDA,"Population, female (% of total population)",1992,49.8210249
IDA total,IDA,"Population, female (% of total population)",1993,49.82848093
IDA total,IDA,"Population, female (% of total population)",1994,49.83163495
IDA total,IDA,"Population, female (% of total population)",1995,49.83935949
IDA total,IDA,"Population, female (% of total population)",1996,49.84946156
IDA total,IDA,"Population, female (% of total population)",1997,49.86034776
IDA total,IDA,"Population, female (% of total population)",1998,49.86723375
IDA total,IDA,"Population, female (% of total population)",1999,49.87264765
IDA total,IDA,"Population, female (% of total population)",2000,49.87345355
IDA total,IDA,"Population, female (% of total population)",2001,49.87634518
IDA total,IDA,"Population, female (% of total population)",2002,49.8887554
IDA total,IDA,"Population, female (% of total population)",2003,49.90094388
IDA total,IDA,"Population, female (% of total population)",2004,49.91059092
IDA total,IDA,"Population, female (% of total population)",2005,49.92208716
IDA total,IDA,"Population, female (% of total population)",2006,49.93485925
IDA total,IDA,"Population, female (% of total population)",2007,49.94779986
IDA total,IDA,"Population, female (% of total population)",2008,49.9590756
IDA total,IDA,"Population, female (% of total population)",2009,49.97217982
IDA total,IDA,"Population, female (% of total population)",2010,49.98529245
IDA total,IDA,"Population, female (% of total population)",2011,49.99370156
IDA total,IDA,"Population, female (% of total population)",2012,50.0003619
IDA total,IDA,"Population, female (% of total population)",2013,50.00556361
IDA total,IDA,"Population, female (% of total population)",2014,50.01290027
IDA total,IDA,"Population, female (% of total population)",2015,50.02104453
IDA total,IDA,"Population, female (% of total population)",2016,50.02820905
IDA total,IDA,"Population, female (% of total population)",2017,50.03064982
IDA total,IDA,"Population, female (% of total population)",2018,50.02870864
IDA total,IDA,"Population, female (% of total population)",2019,50.02444026
IDA total,IDA,"Population, female (% of total population)",2020,50.01960123
IDA total,IDA,"Population, female (% of total population)",2021,50.01977853
IDA total,IDA,"Population, female (% of total population)",2022,50.030384
IDA total,IDA,"Population, female (% of total population)",2023,50.04883876
IDA blend,IDB,"Population, female (% of total population)",1960,48.8465271
IDA blend,IDB,"Population, female (% of total population)",1961,48.87724909
IDA blend,IDB,"Population, female (% of total population)",1962,48.90060834
IDA blend,IDB,"Population, female (% of total population)",1963,48.91801423
IDA blend,IDB,"Population, female (% of total population)",1964,48.93693787
IDA blend,IDB,"Population, female (% of total population)",1965,48.95697962
IDA blend,IDB,"Population, female (% of total population)",1966,48.97638305
IDA blend,IDB,"Population, female (% of total population)",1967,48.99916519
IDA blend,IDB,"Population, female (% of total population)",1968,49.0237717
IDA blend,IDB,"Population, female (% of total population)",1969,49.0457749
IDA blend,IDB,"Population, female (% of total population)",1970,49.06348828
IDA blend,IDB,"Population, female (% of total population)",1971,49.08782681
IDA blend,IDB,"Population, female (% of total population)",1972,49.1132799
IDA blend,IDB,"Population, female (% of total population)",1973,49.13108863
IDA blend,IDB,"Population, female (% of total population)",1974,49.15027475
IDA blend,IDB,"Population, female (% of total population)",1975,49.17320226
IDA blend,IDB,"Population, female (% of total population)",1976,49.19498177
IDA blend,IDB,"Population, female (% of total population)",1977,49.21657818
IDA blend,IDB,"Population, female (% of total population)",1978,49.24864706
IDA blend,IDB,"Population, female (% of total population)",1979,49.28284837
IDA blend,IDB,"Population, female (% of total population)",1980,49.28519857
IDA blend,IDB,"Population, female (% of total population)",1981,49.28195831
IDA blend,IDB,"Population, female (% of total population)",1982,49.29694842
IDA blend,IDB,"Population, female (% of total population)",1983,49.31014191
IDA blend,IDB,"Population, female (% of total population)",1984,49.33039897
IDA blend,IDB,"Population, female (% of total population)",1985,49.34793467
IDA blend,IDB,"Population, female (% of total population)",1986,49.35285942
IDA blend,IDB,"Population, female (% of total population)",1987,49.35875945
IDA blend,IDB,"Population, female (% of total population)",1988,49.36371567
IDA blend,IDB,"Population, female (% of total population)",1989,49.36247101
IDA blend,IDB,"Population, female (% of total population)",1990,49.35184757
IDA blend,IDB,"Population, female (% of total population)",1991,49.34419379
IDA blend,IDB,"Population, female (% of total population)",1992,49.37264236
IDA blend,IDB,"Population, female (% of total population)",1993,49.39973474
IDA blend,IDB,"Population, female (% of total population)",1994,49.40525803
IDA blend,IDB,"Population, female (% of total population)",1995,49.4080123
IDA blend,IDB,"Population, female (% of total population)",1996,49.40453659
IDA blend,IDB,"Population, female (% of total population)",1997,49.40023952
IDA blend,IDB,"Population, female (% of total population)",1998,49.39436492
IDA blend,IDB,"Population, female (% of total population)",1999,49.38725152
IDA blend,IDB,"Population, female (% of total population)",2000,49.37544149
IDA blend,IDB,"Population, female (% of total population)",2001,49.36320251
IDA blend,IDB,"Population, female (% of total population)",2002,49.36641879
IDA blend,IDB,"Population, female (% of total population)",2003,49.36995159
IDA blend,IDB,"Population, female (% of total population)",2004,49.3644271
IDA blend,IDB,"Population, female (% of total population)",2005,49.36222841
IDA blend,IDB,"Population, female (% of total population)",2006,49.36511435
IDA blend,IDB,"Population, female (% of total population)",2007,49.37039929
IDA blend,IDB,"Population, female (% of total population)",2008,49.37668616
IDA blend,IDB,"Population, female (% of total population)",2009,49.38373962
IDA blend,IDB,"Population, female (% of total population)",2010,49.39004849
IDA blend,IDB,"Population, female (% of total population)",2011,49.39729823
IDA blend,IDB,"Population, female (% of total population)",2012,49.40548456
IDA blend,IDB,"Population, female (% of total population)",2013,49.41283676
IDA blend,IDB,"Population, female (% of total population)",2014,49.41878942
IDA blend,IDB,"Population, female (% of total population)",2015,49.4242447
IDA blend,IDB,"Population, female (% of total population)",2016,49.42836188
IDA blend,IDB,"Population, female (% of total population)",2017,49.4322641
IDA blend,IDB,"Population, female (% of total population)",2018,49.43688999
IDA blend,IDB,"Population, female (% of total population)",2019,49.44149399
IDA blend,IDB,"Population, female (% of total population)",2020,49.44926542
IDA blend,IDB,"Population, female (% of total population)",2021,49.46513095
IDA blend,IDB,"Population, female (% of total population)",2022,49.49346962
IDA blend,IDB,"Population, female (% of total population)",2023,49.53203514
Indonesia,IDN,"Population, female (% of total population)",1960,50.23575341
Indonesia,IDN,"Population, female (% of total population)",1961,50.2275792
Indonesia,IDN,"Population, female (% of total population)",1962,50.21739882
Indonesia,IDN,"Population, female (% of total population)",1963,50.20590429
Indonesia,IDN,"Population, female (% of total population)",1964,50.19608181
Indonesia,IDN,"Population, female (% of total population)",1965,50.23454663
Indonesia,IDN,"Population, female (% of total population)",1966,50.27866059
Indonesia,IDN,"Population, female (% of total population)",1967,50.2799832
Indonesia,IDN,"Population, female (% of total population)",1968,50.27856463
Indonesia,IDN,"Population, female (% of total population)",1969,50.27690503
Indonesia,IDN,"Population, female (% of total population)",1970,50.27521347
Indonesia,IDN,"Population, female (% of total population)",1971,50.27488288
Indonesia,IDN,"Population, female (% of total population)",1972,50.27522774
Indonesia,IDN,"Population, female (% of total population)",1973,50.27510063
Indonesia,IDN,"Population, female (% of total population)",1974,50.27468623
Indonesia,IDN,"Population, female (% of total population)",1975,50.27410456
Indonesia,IDN,"Population, female (% of total population)",1976,50.27280686
Indonesia,IDN,"Population, female (% of total population)",1977,50.26966213
Indonesia,IDN,"Population, female (% of total population)",1978,50.26316286
Indonesia,IDN,"Population, female (% of total population)",1979,50.25323748
Indonesia,IDN,"Population, female (% of total population)",1980,50.24032676
Indonesia,IDN,"Population, female (% of total population)",1981,50.22470041
Indonesia,IDN,"Population, female (% of total population)",1982,50.20729737
Indonesia,IDN,"Population, female (% of total population)",1983,50.18923576
Indonesia,IDN,"Population, female (% of total population)",1984,50.17054033
Indonesia,IDN,"Population, female (% of total population)",1985,50.15185172
Indonesia,IDN,"Population, female (% of total population)",1986,50.13472949
Indonesia,IDN,"Population, female (% of total population)",1987,50.11885547
Indonesia,IDN,"Population, female (% of total population)",1988,50.10229365
Indonesia,IDN,"Population, female (% of total population)",1989,50.08584717
Indonesia,IDN,"Population, female (% of total population)",1990,50.06959686
Indonesia,IDN,"Population, female (% of total population)",1991,50.05169687
Indonesia,IDN,"Population, female (% of total population)",1992,50.03342283
Indonesia,IDN,"Population, female (% of total population)",1993,50.01677917
Indonesia,IDN,"Population, female (% of total population)",1994,50.00054377
Indonesia,IDN,"Population, female (% of total population)",1995,49.98320735
Indonesia,IDN,"Population, female (% of total population)",1996,49.96626253
Indonesia,IDN,"Population, female (% of total population)",1997,49.95046072
Indonesia,IDN,"Population, female (% of total population)",1998,49.93612565
Indonesia,IDN,"Population, female (% of total population)",1999,49.92321741
Indonesia,IDN,"Population, female (% of total population)",2000,49.9110332
Indonesia,IDN,"Population, female (% of total population)",2001,49.89927517
Indonesia,IDN,"Population, female (% of total population)",2002,49.88795502
Indonesia,IDN,"Population, female (% of total population)",2003,49.87674896
Indonesia,IDN,"Population, female (% of total population)",2004,49.86327531
Indonesia,IDN,"Population, female (% of total population)",2005,49.8502471
Indonesia,IDN,"Population, female (% of total population)",2006,49.83960532
Indonesia,IDN,"Population, female (% of total population)",2007,49.82945119
Indonesia,IDN,"Population, female (% of total population)",2008,49.82011981
Indonesia,IDN,"Population, female (% of total population)",2009,49.81089633
Indonesia,IDN,"Population, female (% of total population)",2010,49.80159868
Indonesia,IDN,"Population, female (% of total population)",2011,49.79252257
Indonesia,IDN,"Population, female (% of total population)",2012,49.78376269
Indonesia,IDN,"Population, female (% of total population)",2013,49.77624683
Indonesia,IDN,"Population, female (% of total population)",2014,49.77042801
Indonesia,IDN,"Population, female (% of total population)",2015,49.76544986
Indonesia,IDN,"Population, female (% of total population)",2016,49.76088646
Indonesia,IDN,"Population, female (% of total population)",2017,49.7572227
Indonesia,IDN,"Population, female (% of total population)",2018,49.75488795
Indonesia,IDN,"Population, female (% of total population)",2019,49.75328011
Indonesia,IDN,"Population, female (% of total population)",2020,49.75772199
Indonesia,IDN,"Population, female (% of total population)",2021,49.76426034
Indonesia,IDN,"Population, female (% of total population)",2022,49.76500798
Indonesia,IDN,"Population, female (% of total population)",2023,49.76502264
IDA only,IDX,"Population, female (% of total population)",1960,49.7897172
IDA only,IDX,"Population, female (% of total population)",1961,49.79757977
IDA only,IDX,"Population, female (% of total population)",1962,49.80465019
IDA only,IDX,"Population, female (% of total population)",1963,49.81110791
IDA only,IDX,"Population, female (% of total population)",1964,49.81707679
IDA only,IDX,"Population, female (% of total population)",1965,49.82194804
IDA only,IDX,"Population, female (% of total population)",1966,49.8265572
IDA only,IDX,"Population, female (% of total population)",1967,49.83037307
IDA only,IDX,"Population, female (% of total population)",1968,49.83281224
IDA only,IDX,"Population, female (% of total population)",1969,49.83462497
IDA only,IDX,"Population, female (% of total population)",1970,49.83496668
IDA only,IDX,"Population, female (% of total population)",1971,49.87843263
IDA only,IDX,"Population, female (% of total population)",1972,49.92268525
IDA only,IDX,"Population, female (% of total population)",1973,49.92360632
IDA only,IDX,"Population, female (% of total population)",1974,49.9245752
IDA only,IDX,"Population, female (% of total population)",1975,49.93446781
IDA only,IDX,"Population, female (% of total population)",1976,49.9503369
IDA only,IDX,"Population, female (% of total population)",1977,49.96532265
IDA only,IDX,"Population, female (% of total population)",1978,49.98114062
IDA only,IDX,"Population, female (% of total population)",1979,49.99586185
IDA only,IDX,"Population, female (% of total population)",1980,50.00481407
IDA only,IDX,"Population, female (% of total population)",1981,50.011793
IDA only,IDX,"Population, female (% of total population)",1982,50.0185042
IDA only,IDX,"Population, female (% of total population)",1983,50.01931534
IDA only,IDX,"Population, female (% of total population)",1984,50.02431839
IDA only,IDX,"Population, female (% of total population)",1985,50.03147972
IDA only,IDX,"Population, female (% of total population)",1986,50.0359849
IDA only,IDX,"Population, female (% of total population)",1987,50.03851638
IDA only,IDX,"Population, female (% of total population)",1988,50.04156014
IDA only,IDX,"Population, female (% of total population)",1989,50.04641313
IDA only,IDX,"Population, female (% of total population)",1990,50.04786837
IDA only,IDX,"Population, female (% of total population)",1991,50.04515858
IDA only,IDX,"Population, female (% of total population)",1992,50.04266601
IDA only,IDX,"Population, female (% of total population)",1993,50.0402727
IDA only,IDX,"Population, female (% of total population)",1994,50.04222463
IDA only,IDX,"Population, female (% of total population)",1995,50.05249799
IDA only,IDX,"Population, female (% of total population)",1996,50.06949498
IDA only,IDX,"Population, female (% of total population)",1997,50.08811014
IDA only,IDX,"Population, female (% of total population)",1998,50.10157827
IDA only,IDX,"Population, female (% of total population)",1999,50.11346906
IDA only,IDX,"Population, female (% of total population)",2000,50.12111008
IDA only,IDX,"Population, female (% of total population)",2001,50.13231456
IDA only,IDX,"Population, female (% of total population)",2002,50.14956966
IDA only,IDX,"Population, female (% of total population)",2003,50.16627448
IDA only,IDX,"Population, female (% of total population)",2004,50.18406868
IDA only,IDX,"Population, female (% of total population)",2005,50.20293543
IDA only,IDX,"Population, female (% of total population)",2006,50.2210828
IDA only,IDX,"Population, female (% of total population)",2007,50.23873323
IDA only,IDX,"Population, female (% of total population)",2008,50.25363826
IDA only,IDX,"Population, female (% of total population)",2009,50.27088832
IDA only,IDX,"Population, female (% of total population)",2010,50.28849025
IDA only,IDX,"Population, female (% of total population)",2011,50.29815143
IDA only,IDX,"Population, female (% of total population)",2012,50.30426661
IDA only,IDX,"Population, female (% of total population)",2013,50.30862589
IDA only,IDX,"Population, female (% of total population)",2014,50.31653408
IDA only,IDX,"Population, female (% of total population)",2015,50.32556158
IDA only,IDX,"Population, female (% of total population)",2016,50.33333412
IDA only,IDX,"Population, female (% of total population)",2017,50.3340555
IDA only,IDX,"Population, female (% of total population)",2018,50.32784282
IDA only,IDX,"Population, female (% of total population)",2019,50.31800089
IDA only,IDX,"Population, female (% of total population)",2020,50.3058232
IDA only,IDX,"Population, female (% of total population)",2021,50.29738268
IDA only,IDX,"Population, female (% of total population)",2022,50.29840448
IDA only,IDX,"Population, female (% of total population)",2023,50.30588229
Isle of Man,IMN,"Population, female (% of total population)",1960,54.11815261
Isle of Man,IMN,"Population, female (% of total population)",1961,54.17844833
Isle of Man,IMN,"Population, female (% of total population)",1962,54.1652974
Isle of Man,IMN,"Population, female (% of total population)",1963,54.12300869
Isle of Man,IMN,"Population, female (% of total population)",1964,54.06952141
Isle of Man,IMN,"Population, female (% of total population)",1965,53.99788377
Isle of Man,IMN,"Population, female (% of total population)",1966,53.88874658
Isle of Man,IMN,"Population, female (% of total population)",1967,53.73301637
Isle of Man,IMN,"Population, female (% of total population)",1968,53.54975327
Isle of Man,IMN,"Population, female (% of total population)",1969,53.36021008
Isle of Man,IMN,"Population, female (% of total population)",1970,53.16371001
Isle of Man,IMN,"Population, female (% of total population)",1971,52.99413401
Isle of Man,IMN,"Population, female (% of total population)",1972,52.87186013
Isle of Man,IMN,"Population, female (% of total population)",1973,52.76366383
Isle of Man,IMN,"Population, female (% of total population)",1974,52.65560797
Isle of Man,IMN,"Population, female (% of total population)",1975,52.55924882
Isle of Man,IMN,"Population, female (% of total population)",1976,52.48559671
Isle of Man,IMN,"Population, female (% of total population)",1977,52.43230952
Isle of Man,IMN,"Population, female (% of total population)",1978,52.38148659
Isle of Man,IMN,"Population, female (% of total population)",1979,52.32530559
Isle of Man,IMN,"Population, female (% of total population)",1980,52.26918035
Isle of Man,IMN,"Population, female (% of total population)",1981,52.22385634
Isle of Man,IMN,"Population, female (% of total population)",1982,52.19212813
Isle of Man,IMN,"Population, female (% of total population)",1983,52.16536956
Isle of Man,IMN,"Population, female (% of total population)",1984,52.14480536
Isle of Man,IMN,"Population, female (% of total population)",1985,52.12962532
Isle of Man,IMN,"Population, female (% of total population)",1986,52.09057887
Isle of Man,IMN,"Population, female (% of total population)",1987,52.01914722
Isle of Man,IMN,"Population, female (% of total population)",1988,51.94211158
Isle of Man,IMN,"Population, female (% of total population)",1989,51.86605694
Isle of Man,IMN,"Population, female (% of total population)",1990,51.79423928
Isle of Man,IMN,"Population, female (% of total population)",1991,51.73332569
Isle of Man,IMN,"Population, female (% of total population)",1992,51.67938823
Isle of Man,IMN,"Population, female (% of total population)",1993,51.62283986
Isle of Man,IMN,"Population, female (% of total population)",1994,51.57655126
Isle of Man,IMN,"Population, female (% of total population)",1995,51.52841481
Isle of Man,IMN,"Population, female (% of total population)",1996,51.45874972
Isle of Man,IMN,"Population, female (% of total population)",1997,51.38871744
Isle of Man,IMN,"Population, female (% of total population)",1998,51.31464934
Isle of Man,IMN,"Population, female (% of total population)",1999,51.22407776
Isle of Man,IMN,"Population, female (% of total population)",2000,51.12015755
Isle of Man,IMN,"Population, female (% of total population)",2001,51.01731262
Isle of Man,IMN,"Population, female (% of total population)",2002,50.93431337
Isle of Man,IMN,"Population, female (% of total population)",2003,50.85907571
Isle of Man,IMN,"Population, female (% of total population)",2004,50.77926693
Isle of Man,IMN,"Population, female (% of total population)",2005,50.69671513
Isle of Man,IMN,"Population, female (% of total population)",2006,50.61585404
Isle of Man,IMN,"Population, female (% of total population)",2007,50.54037734
Isle of Man,IMN,"Population, female (% of total population)",2008,50.46934049
Isle of Man,IMN,"Population, female (% of total population)",2009,50.40571987
Isle of Man,IMN,"Population, female (% of total population)",2010,50.34933352
Isle of Man,IMN,"Population, female (% of total population)",2011,50.33182432
Isle of Man,IMN,"Population, female (% of total population)",2012,50.35631707
Isle of Man,IMN,"Population, female (% of total population)",2013,50.38566216
Isle of Man,IMN,"Population, female (% of total population)",2014,50.40885901
Isle of Man,IMN,"Population, female (% of total population)",2015,50.43245248
Isle of Man,IMN,"Population, female (% of total population)",2016,50.44209618
Isle of Man,IMN,"Population, female (% of total population)",2017,50.42758555
Isle of Man,IMN,"Population, female (% of total population)",2018,50.4176312
Isle of Man,IMN,"Population, female (% of total population)",2019,50.42343104
Isle of Man,IMN,"Population, female (% of total population)",2020,50.43895128
Isle of Man,IMN,"Population, female (% of total population)",2021,50.45478866
Isle of Man,IMN,"Population, female (% of total population)",2022,50.46474588
Isle of Man,IMN,"Population, female (% of total population)",2023,50.47525129
India,IND,"Population, female (% of total population)",1960,48.41680242
India,IND,"Population, female (% of total population)",1961,48.39553238
India,IND,"Population, female (% of total population)",1962,48.37929465
India,IND,"Population, female (% of total population)",1963,48.36853777
India,IND,"Population, female (% of total population)",1964,48.35990138
India,IND,"Population, female (% of total population)",1965,48.35644977
India,IND,"Population, female (% of total population)",1966,48.35962766
India,IND,"Population, female (% of total population)",1967,48.36014396
India,IND,"Population, female (% of total population)",1968,48.36567343
India,IND,"Population, female (% of total population)",1969,48.38022258
India,IND,"Population, female (% of total population)",1970,48.37810853
India,IND,"Population, female (% of total population)",1971,48.37742893
India,IND,"Population, female (% of total population)",1972,48.38053248
India,IND,"Population, female (% of total population)",1973,48.37688691
India,IND,"Population, female (% of total population)",1974,48.3681968
India,IND,"Population, female (% of total population)",1975,48.3498462
India,IND,"Population, female (% of total population)",1976,48.33276386
India,IND,"Population, female (% of total population)",1977,48.31483943
India,IND,"Population, female (% of total population)",1978,48.30381811
India,IND,"Population, female (% of total population)",1979,48.29255884
India,IND,"Population, female (% of total population)",1980,48.27803663
India,IND,"Population, female (% of total population)",1981,48.271979
India,IND,"Population, female (% of total population)",1982,48.27016362
India,IND,"Population, female (% of total population)",1983,48.26989956
India,IND,"Population, female (% of total population)",1984,48.27163275
India,IND,"Population, female (% of total population)",1985,48.27690953
India,IND,"Population, female (% of total population)",1986,48.28542281
India,IND,"Population, female (% of total population)",1987,48.29524225
India,IND,"Population, female (% of total population)",1988,48.30431947
India,IND,"Population, female (% of total population)",1989,48.31256655
India,IND,"Population, female (% of total population)",1990,48.31954505
India,IND,"Population, female (% of total population)",1991,48.32404916
India,IND,"Population, female (% of total population)",1992,48.32586349
India,IND,"Population, female (% of total population)",1993,48.3251933
India,IND,"Population, female (% of total population)",1994,48.32098535
India,IND,"Population, female (% of total population)",1995,48.31363528
India,IND,"Population, female (% of total population)",1996,48.30494201
India,IND,"Population, female (% of total population)",1997,48.29586621
India,IND,"Population, female (% of total population)",1998,48.28671353
India,IND,"Population, female (% of total population)",1999,48.27828791
India,IND,"Population, female (% of total population)",2000,48.27094476
India,IND,"Population, female (% of total population)",2001,48.2655331
India,IND,"Population, female (% of total population)",2002,48.26231192
India,IND,"Population, female (% of total population)",2003,48.26034987
India,IND,"Population, female (% of total population)",2004,48.25969563
India,IND,"Population, female (% of total population)",2005,48.26028883
India,IND,"Population, female (% of total population)",2006,48.26268994
India,IND,"Population, female (% of total population)",2007,48.26656801
India,IND,"Population, female (% of total population)",2008,48.2709042
India,IND,"Population, female (% of total population)",2009,48.27626272
India,IND,"Population, female (% of total population)",2010,48.28245914
India,IND,"Population, female (% of total population)",2011,48.28914672
India,IND,"Population, female (% of total population)",2012,48.29671922
India,IND,"Population, female (% of total population)",2013,48.30518438
India,IND,"Population, female (% of total population)",2014,48.31380789
India,IND,"Population, female (% of total population)",2015,48.3218316
India,IND,"Population, female (% of total population)",2016,48.32992014
India,IND,"Population, female (% of total population)",2017,48.33852292
India,IND,"Population, female (% of total population)",2018,48.34718094
India,IND,"Population, female (% of total population)",2019,48.35598203
India,IND,"Population, female (% of total population)",2020,48.36971827
India,IND,"Population, female (% of total population)",2021,48.38621891
India,IND,"Population, female (% of total population)",2022,48.39908248
India,IND,"Population, female (% of total population)",2023,48.41117105
Ireland,IRL,"Population, female (% of total population)",1960,49.70175292
Ireland,IRL,"Population, female (% of total population)",1961,49.74092751
Ireland,IRL,"Population, female (% of total population)",1962,49.75311629
Ireland,IRL,"Population, female (% of total population)",1963,49.75411823
Ireland,IRL,"Population, female (% of total population)",1964,49.75445957
Ireland,IRL,"Population, female (% of total population)",1965,49.76042
Ireland,IRL,"Population, female (% of total population)",1966,49.76643254
Ireland,IRL,"Population, female (% of total population)",1967,49.76567932
Ireland,IRL,"Population, female (% of total population)",1968,49.76438649
Ireland,IRL,"Population, female (% of total population)",1969,49.77216712
Ireland,IRL,"Population, female (% of total population)",1970,49.78402136
Ireland,IRL,"Population, female (% of total population)",1971,49.78557492
Ireland,IRL,"Population, female (% of total population)",1972,49.77454215
Ireland,IRL,"Population, female (% of total population)",1973,49.76383033
Ireland,IRL,"Population, female (% of total population)",1974,49.75424441
Ireland,IRL,"Population, female (% of total population)",1975,49.74367311
Ireland,IRL,"Population, female (% of total population)",1976,49.73380019
Ireland,IRL,"Population, female (% of total population)",1977,49.72401851
Ireland,IRL,"Population, female (% of total population)",1978,49.72418158
Ireland,IRL,"Population, female (% of total population)",1979,49.74297952
Ireland,IRL,"Population, female (% of total population)",1980,49.76634146
Ireland,IRL,"Population, female (% of total population)",1981,49.79723535
Ireland,IRL,"Population, female (% of total population)",1982,49.84423981
Ireland,IRL,"Population, female (% of total population)",1983,49.89174027
Ireland,IRL,"Population, female (% of total population)",1984,49.93350311
Ireland,IRL,"Population, female (% of total population)",1985,49.98021959
Ireland,IRL,"Population, female (% of total population)",1986,50.03923072
Ireland,IRL,"Population, female (% of total population)",1987,50.11723315
Ireland,IRL,"Population, female (% of total population)",1988,50.21880255
Ireland,IRL,"Population, female (% of total population)",1989,50.28274848
Ireland,IRL,"Population, female (% of total population)",1990,50.28127346
Ireland,IRL,"Population, female (% of total population)",1991,50.26152575
Ireland,IRL,"Population, female (% of total population)",1992,50.251502
Ireland,IRL,"Population, female (% of total population)",1993,50.25667469
Ireland,IRL,"Population, female (% of total population)",1994,50.29229928
Ireland,IRL,"Population, female (% of total population)",1995,50.33042097
Ireland,IRL,"Population, female (% of total population)",1996,50.34306635
Ireland,IRL,"Population, female (% of total population)",1997,50.34404934
Ireland,IRL,"Population, female (% of total population)",1998,50.33320552
Ireland,IRL,"Population, female (% of total population)",1999,50.31785764
Ireland,IRL,"Population, female (% of total population)",2000,50.29184095
Ireland,IRL,"Population, female (% of total population)",2001,50.28409407
Ireland,IRL,"Population, female (% of total population)",2002,50.30387357
Ireland,IRL,"Population, female (% of total population)",2003,50.2946203
Ireland,IRL,"Population, female (% of total population)",2004,50.21745846
Ireland,IRL,"Population, female (% of total population)",2005,50.08925984
Ireland,IRL,"Population, female (% of total population)",2006,49.97801478
Ireland,IRL,"Population, female (% of total population)",2007,49.98820989
Ireland,IRL,"Population, female (% of total population)",2008,50.10480386
Ireland,IRL,"Population, female (% of total population)",2009,50.23622818
Ireland,IRL,"Population, female (% of total population)",2010,50.33149232
Ireland,IRL,"Population, female (% of total population)",2011,50.40384505
Ireland,IRL,"Population, female (% of total population)",2012,50.45494347
Ireland,IRL,"Population, female (% of total population)",2013,50.47958921
Ireland,IRL,"Population, female (% of total population)",2014,50.52006789
Ireland,IRL,"Population, female (% of total population)",2015,50.52781645
Ireland,IRL,"Population, female (% of total population)",2016,50.50738371
Ireland,IRL,"Population, female (% of total population)",2017,50.49431839
Ireland,IRL,"Population, female (% of total population)",2018,50.47816793
Ireland,IRL,"Population, female (% of total population)",2019,50.47330582
Ireland,IRL,"Population, female (% of total population)",2020,50.4845055
Ireland,IRL,"Population, female (% of total population)",2021,50.48902987
Ireland,IRL,"Population, female (% of total population)",2022,50.48797313
Ireland,IRL,"Population, female (% of total population)",2023,50.49508037
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",1960,48.78619128
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",1961,48.757234
"Iran, Islamic Rep.",IRN,"Population, female (% of total population)",1962,48.72791265
