Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Latin America & Caribbean,LCN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,7.661819908
Latin America & Caribbean,LCN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.792177751
Latin America & Caribbean,LCN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.299531893
Latin America & Caribbean,LCN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.34458393
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.401713977
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,4.463056815
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.494861174
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,4.480290529
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.397378262
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,4.369523069
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,4.371451886
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,4.433872663
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,4.511324867
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,4.566228267
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.610292519
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.671970145
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,4.712246398
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.586481041
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.439576699
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.257842008
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.350448935
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,4.437942357
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.493292415
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,4.368322924
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.406311806
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.358910948
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,4.305249027
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,4.295934318
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.428018474
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,4.500475128
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,4.617071983
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.571942739
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.597309884
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,5.38189659
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.544749892
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.919509811
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.804594503
Least developed countries: UN classification,LDC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.736448437
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.956125716
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,5.052784656
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,5.08090604
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,4.989646161
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.83398295
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,4.834824827
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,4.840311672
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,4.913028183
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,4.979495276
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.027701122
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.0139752
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.955943825
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,4.865956137
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.737939042
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.602085921
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.576065297
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.582529348
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,4.771496705
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.472294116
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,4.604300994
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.645036772
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.832433699
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,4.718454846
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,4.715551165
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.904735975
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.022233677
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.1268173
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.02367294
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.009988197
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,5.712511117
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.728017073
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.12725978
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.021503355
Low income,LIC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.875688199
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,10.288
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,10.153
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,9.809
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,9.299
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,8.872
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,8.301
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,7.825
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,6.667
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,6.651
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.893
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,6.158
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,6.651
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.915
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,6.124
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.569
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.804
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.389
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.727
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.401
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,3.451
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,2.681
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,2.787
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,2.994
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,3.071
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,2.986
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,2.889
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,2.824
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,2.986
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,3.294
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,3.955
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,3.649
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,3.661
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.307
Sri Lanka,LKA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,3.513
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,6.027149834
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,6.067404035
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,6.154874039
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,6.092166136
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,6.064395256
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,5.994238486
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,6.032652316
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,6.02552408
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,6.047868886
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,6.057778515
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,6.073278354
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,6.114185488
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,6.094162527
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.93838237
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.888467753
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.780920126
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.723507385
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.78770007
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.835830319
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.725577224
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,5.843424334
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,6.067325552
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,6.042928237
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.968742306
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,6.045618905
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.9574024
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,6.059430158
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.088754436
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.587332228
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.762191126
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.9500291
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.607239738
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.166725642
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.099647009
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.809294361
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,4.898543859
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,5.076390121
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,5.265631962
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,5.460621961
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,5.499776954
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,5.499373677
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.677711166
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,5.843561747
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.817394937
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.961778798
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,6.166545377
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,6.176952708
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.982846596
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.952618365
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.782819135
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.703046745
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.755156592
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.946403
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.737679574
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,5.701535054
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.784552202
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.742427587
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.735582004
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,5.874182223
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.951699089
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.992685983
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.959585154
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.785441188
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.734168151
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.133885381
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.306449071
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.917986452
Low & middle income,LMY,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.850815063
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,13.83
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,13.785
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,13.886
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,13.926
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,14.075
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,13.991
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,14.083
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,14.156
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,14.37
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,14.376
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,14.304
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,14.306
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,14.291
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,14.381
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,14.277
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,14.303
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,14.209
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,14.132
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,14.369
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,14.331
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,14.378
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,14.07
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,14.22
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,14.35
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,14.496
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,14.429
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,14.649
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,14.864
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,15.104
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,16.632
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,16.462
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,14.924
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,14.712
Lesotho,LSO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,14.448
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,3.726363102
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,3.75676166
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,3.988786592
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,4.37160726
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.555547075
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,4.730402778
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,4.984876935
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.226798771
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,5.486238186
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,5.305830378
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,5.510522368
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,5.739010525
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.973394448
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.745574103
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.653834855
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.439463757
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,5.174700117
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.220568662
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.651255277
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.328934674
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,5.203267787
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.170744656
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.160977796
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.11271712
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,5.26256224
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,5.413225839
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.381040974
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.140164876
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.267385418
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.026682723
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.529262285
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.304736444
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.952618747
Late-demographic dividend,LTE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.792275425
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,1.114
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,1.215
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,13.974
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,13.973
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,17.76
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,16.605
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,14.306
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,15.382
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,14.656
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,18.214
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,19.507
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,13.223
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,12.552
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,10.318
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,8.122
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.946
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.173
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,6.019
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,17.087
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,21.19
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,17.905
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,15.196
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,13.065
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,12.181
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,10.097
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,9.101
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,8.497
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.89
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,7.021
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,9.266
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,7.608
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,6.427
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,7.297
Lithuania,LTU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,8.112
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,1.128
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,1.582
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,1.871
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,2.997
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,2.089
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,2.483
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,1.849
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,1.907
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,1.78
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,1.819
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,1.562
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,1.934
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,2.956
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,3.684
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,3.507
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,3.573
