Country Name,Country Code,Indicator Name,Year,% Unemployment Female
Libya,LBY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,24.777
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,22.607
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,22.606
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,22.918
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,23.041
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,21.074
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,19.64
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,24.087
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,26.353
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,20.658
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,21.34
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,22.904
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,24.206
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,28.459
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,25.256
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,23.177
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,20.417
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,18.759
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,14.756
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,16.501
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,18.389
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,20.264
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,21.234
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,23.977
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,23.444
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,22.78
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,21.922
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,21.196
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,21.179
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,17.277
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,27.906
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,22.934
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,17.832
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,12.185
St. Lucia,LCA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,11.963
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,8.033060215
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,7.970374123
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,7.579287232
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,8.442933017
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,9.96316324
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,10.6457712
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,10.73819584
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,10.98886901
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,11.93720906
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,11.88850211
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,11.28054142
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,11.56470311
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,11.71032924
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,11.34142687
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,10.55068129
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,9.782607929
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,9.362411774
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,8.808716068
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,9.783732227
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,9.017275005
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,8.428975996
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,7.843770134
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,7.736039907
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,7.384271258
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,7.988166653
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,9.166299532
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,9.580762772
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,9.474618492
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,9.629129177
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,12.03220721
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,11.25153004
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,8.474492192
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,7.463356182
Latin America & Caribbean,LCN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,7.473443351
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,4.773141111
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,4.815754639
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,4.812896407
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,4.767862643
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,4.658425955
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,4.633070733
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,4.618812468
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,4.720859372
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,4.840705941
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,4.885383772
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,4.903942624
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.039641136
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.166093746
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,5.245038205
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,5.307356446
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,5.288075028
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.297926007
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,5.306577548
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,5.440514478
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.309235911
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.495839687
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.522870766
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.48004386
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,5.389404978
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.414098763
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.475178745
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,5.459690941
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,5.323323
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,5.285696609
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,5.997292202
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.040219202
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.322145778
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,5.137306913
Least developed countries: UN classification,LDC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,5.100886317
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,4.494270519
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,4.518610468
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,4.467303094
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,4.525187675
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,4.509736462
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,4.596642273
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,4.657367403
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,4.818843823
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,4.992786889
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.084933654
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,5.082307849
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.068914895
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.043512054
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,4.860338062
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,4.665522915
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,4.699237294
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,4.771089025
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,4.806170626
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,4.915503798
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.08728816
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.125809887
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.07221388
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,4.824335184
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,4.786521366
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,4.809853238
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,4.889228611
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,4.966153191
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,4.911680096
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,4.974739342
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,5.653028349
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,5.682414144
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.000016565
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,4.754835121
Low income,LIC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,4.548387968
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,22.903
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,22.617
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,21.851
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,20.476
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,19.281
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,17.745
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,16.438
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,13.714
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,13.353
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,11.465
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,11.422
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,13.03
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,12.889
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,12.951
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,11.93
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,9.937
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,9.174
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,8.244
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,8.781
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,7.476
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.978
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,6.16
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,6.505
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,6.304
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,7.445
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,6.836
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,6.321
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,6.966
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,7.331
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,8.251
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,7.698
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,6.268
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,9.396
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,7.978
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,6.170178723
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,6.130339534
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,6.326205444
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,6.335050946
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,6.309478117
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,6.180591587
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,6.252605361
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,6.270906525
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,6.328577204
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,6.356545747
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,6.406044984
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,6.385691928
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,6.384126809
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,6.429828907
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,6.40040575
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,6.262568055
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,6.083700019
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,6.095613072
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,6.181297256
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.988331967
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.009827173
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,6.139418057
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,6.149814386
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,6.076597755
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,6.364713387
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,6.192591968
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,6.252141606
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,6.167466116
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,5.689451345
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,6.456120279
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.139228999
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.31528276
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,4.857995887
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,4.94691314
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,4.393049817
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,4.413366527
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,4.617613058
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,4.92974577
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,5.214121717
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,5.351047889
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,5.470194423
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.65266283
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,5.834297269
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.837466607
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,6.008386201
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,6.167916364
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,6.285176576
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,6.253993623
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,6.217293626
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,6.021324206
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.932061782
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,5.8796561
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,6.061117622
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,5.853760345
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.756934801
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,5.700841764
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,5.653297766
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,5.606316005
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,5.858056482
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,5.946663946
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,6.003125568
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,5.92840577
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,5.859394687
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,6.51766607
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,6.288677782
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,5.684995866
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,5.281950965
Low & middle income,LMY,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,5.267121577
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,17.553
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,17.498
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,17.621
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,17.669
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,17.849
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,17.747
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,17.858
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,17.946
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,18.205
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,18.212
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,18.125
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,18.128
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,18.11
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,18.22
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,18.095
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,18.126
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,18.013
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2008,17.92
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2009,18.206
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2010,18.161
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,18.218
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2012,17.846
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2013,18.028
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2014,18.186
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2015,18.362
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2016,18.282
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2017,18.548
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2018,18.808
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2019,19.098
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020,20.617
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2021,20.446
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2022,18.927
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2023,18.671
Lesotho,LSO,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2024,18.318
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1991,3.548367065
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1992,3.545061836
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1993,3.739866642
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1994,4.184020334
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1995,4.34903442
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1996,4.578239828
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1997,4.875072584
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.174539096
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1999,5.420875996
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2000,5.259727259
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2001,5.416885599
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.547511853
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.787161858
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,5.634084899
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2005,5.578221166
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2006,5.280350737
Late-demographic dividend,LTE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2007,5.017207062
